kind	model_or_pair	fid	words_fixed	words_buggy	fixed_err	buggy_err
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0033	1687	1621	151	134
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0039	1404	1367	140	133
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0044	1177	1132	95	87
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0038	1895	1828	178	164
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0037	1682	1620	192	180
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0041	1583	1543	157	156
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0042	1522	1471	115	103
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0002	1162	1144	333	319
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0040	1488	1446	151	141
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0036	1757	1714	159	157
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0003	1261	1213	116	114
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0046	1225	1188	124	119
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0045	1394	1354	134	116
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0050	1285	1257	108	106
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0049	1372	1333	133	127
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0006	1240	1207	128	130
pair	parakeet-tdt-0.6b-v2+qwen3-asr	MSK0043	1772	1694	129	105
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0001	1526	1469	175	165
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0004	1723	1650	201	183
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0008	1171	1129	116	111
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0010	1070	1018	131	127
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0009	1446	1372	174	164
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0005	1645	1578	143	146
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0014	1429	1383	139	127
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0013	1400	1325	164	156
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0015	1607	1551	145	140
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0011	1647	1573	152	139
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0020	1413	1386	141	132
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0021	1255	1226	150	140
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0016	1327	1287	107	104
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0018	1334	1294	128	120
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0019	1334	1300	138	143
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0024	1004	969	118	118
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0023	1099	1054	153	150
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0007	1874	1811	170	157
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0029	811	787	78	78
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0028	1156	1130	115	111
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0027	1366	1323	152	149
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0022	1999	1927	212	199
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0026	1544	1504	153	142
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0031	1343	1297	119	116
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0017	1751	1698	147	137
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0030	1184	1158	121	111
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0032	1212	1169	109	106
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0025	1393	1342	165	152
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0012	2168	2058	271	265
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0035	958	944	73	71
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0033	1372	1306	126	124
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0036	1423	1368	126	122
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0037	1453	1413	149	134
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0042	1264	1222	169	150
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0045	1204	1158	93	85
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0038	1554	1504	149	125
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0052	828	809	169	162
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0039	1672	1635	184	169
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0034	1685	1627	127	126
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0051	997	970	135	126
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0043	1503	1451	181	168
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0050	1109	1084	101	97
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0056	1174	1140	198	188
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0048	1809	1726	165	161
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0046	1588	1532	137	121
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0047	1628	1575	196	180
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0049	1622	1555	163	154
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0055	1375	1328	280	274
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0044	1859	1776	161	141
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0064	1078	1046	129	122
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0065	1089	1064	150	137
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0057	1245	1194	245	241
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0067	946	912	131	121
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0060	1683	1616	272	263
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0059	1358	1327	195	185
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0069	1026	994	115	111
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0058	1514	1462	239	229
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0066	1192	1160	173	163
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0068	1213	1168	172	159
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0054	2491	2446	843	788
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0070	976	946	121	117
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0063	1439	1384	182	174
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0071	1301	1261	177	160
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0053	1982	1906	367	338
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0072	1182	1150	318	312
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0061	1783	1701	270	246
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0073	1340	1303	182	171
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0079	841	815	133	117
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0075	1112	1070	128	119
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0080	1225	1179	174	153
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0076	1569	1513	189	186
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0074	1246	1206	161	156
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0078	1140	1092	158	154
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0082	932	891	140	130
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0077	1649	1585	235	219
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0085	959	923	115	97
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0083	990	962	141	131
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0092	837	800	107	103
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0091	901	869	61	62
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0094	793	766	86	77
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0062	1965	1905	278	267
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0090	1193	1160	85	79
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0087	1359	1306	140	125
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0081	1455	1391	197	178
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0084	1562	1516	167	160
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0088	1373	1336	146	135
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0096	1292	1251	167	163
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0086	1523	1463	218	183
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0097	1381	1319	151	140
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0095	1467	1426	197	181
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0098	1474	1422	128	119
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0101	1430	1379	139	129
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0103	1100	1063	114	111
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0089	1800	1749	194	177
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0093	1606	1543	429	414
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0108	950	918	107	94
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0109	845	817	74	70
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0104	1563	1511	174	158
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0099	1554	1505	172	162
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0112	835	795	81	67
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0106	1307	1251	150	139
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0111	965	927	110	96
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0113	1079	1043	126	113
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0117	951	920	141	122
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0100	1767	1710	161	144
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0105	1738	1663	188	170
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0107	1596	1520	182	171
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0118	947	921	70	65
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0121	962	930	59	54
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0102	2025	1952	195	183
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0122	1046	1005	76	71
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0110	1565	1512	158	147
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0120	1381	1325	54	43
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0114	1673	1606	162	145
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0116	1588	1533	163	141
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0119	1359	1302	89	90
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0128	1095	1062	116	101
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0129	1078	1040	130	119
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0131	1231	1176	114	96
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0132	1309	1276	80	72
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0123	1716	1647	135	122
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0124	1729	1675	107	93
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0127	1461	1418	145	144
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0133	1264	1222	114	98
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0125	1638	1576	118	103
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0130	1329	1282	99	86
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0140	907	877	89	71
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0135	1224	1191	97	91
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0142	778	758	54	43
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0137	1274	1216	108	94
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0134	1679	1630	118	106
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0138	1148	1118	119	112
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0136	1243	1211	109	97
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0139	1131	1093	118	104
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0141	987	949	84	73
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0146	898	870	100	102
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0144	1153	1119	146	137
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0143	1119	1080	108	99
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0154	943	922	143	136
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0126	1858	1784	212	203
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0148	1136	1101	154	153
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0151	1157	1125	125	120
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0152	1059	1028	99	88
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0149	1270	1231	111	104
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0150	1147	1099	135	123
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0156	1016	983	124	104
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0147	1274	1234	176	157
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0145	1326	1277	154	147
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0153	1103	1063	120	118
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0155	1439	1380	207	189
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0165	909	881	137	131
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0158	1079	1034	115	115
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0161	1034	993	140	129
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0162	1235	1183	135	123
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0163	1200	1155	132	122
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0159	1104	1060	97	90
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0169	946	906	122	116
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0160	1135	1093	1114	1094
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0164	1248	1197	185	160
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0166	1155	1117	159	146
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0170	1351	1300	166	155
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0167	1181	1132	135	125
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0173	1262	1210	172	155
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0168	1329	1271	193	188
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0175	1017	979	114	102
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0172	1195	1148	145	139
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0176	1305	1269	142	137
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0180	1065	1020	133	127
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0171	1368	1306	144	132
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0182	945	919	104	102
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0174	1549	1484	174	168
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0178	1125	1082	150	142
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0177	1193	1151	161	151
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0184	970	946	133	124
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0186	1069	1020	117	112
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0181	1184	1154	156	141
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0179	1291	1254	178	161
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0185	1075	1026	129	126
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0187	1303	1275	151	138
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0188	957	932	113	102
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0191	927	905	96	94
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0190	1290	1263	129	122
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0198	857	833	86	83
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0183	1217	1178	157	148
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0196	943	910	121	117
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0197	966	943	117	111
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0194	1395	1339	162	150
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0189	1439	1397	161	155
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0195	1335	1297	141	140
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0192	1280	1243	144	142
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0204	995	959	108	99
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0201	1059	1024	144	132
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0199	1152	1118	140	139
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0203	920	895	108	107
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0193	1431	1382	244	219
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0207	818	789	114	109
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0200	1351	1316	197	188
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0205	1049	1009	108	106
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0209	1108	1062	140	131
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0208	1322	1254	161	148
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0206	1354	1309	182	171
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0202	1522	1472	187	184
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0214	1123	1093	128	121
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0210	1139	1119	130	129
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0212	1304	1238	98	91
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0213	1485	1383	130	112
pair	sensevoice+sensevoice-no-itn	CAR0004	920	896	100	106
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0211	1415	1355	179	168
pair	sensevoice+sensevoice-no-itn	CAR0001	1053	1027	120	117
pair	sensevoice+sensevoice-no-itn	CAR0002	1067	1043	119	116
pair	sensevoice+sensevoice-no-itn	CAR0005	1292	1228	118	109
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0215	1386	1329	132	121
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0216	1604	1531	105	96
pair	sensevoice+sensevoice-no-itn	GAS0003	1093	1036	146	133
pair	sensevoice+sensevoice-no-itn	GAS0007	903	884	117	124
pair	parakeet-tdt-0.6b-v2+qwen3-asr	RES0217	1486	1424	112	94
pair	sensevoice+sensevoice-no-itn	GAS0001	1033	984	191	179
pair	sensevoice+sensevoice-no-itn	CAR0003	1281	1259	132	128
pair	sensevoice+sensevoice-no-itn	GAS0004	1180	1127	165	159
pair	sensevoice+sensevoice-no-itn	MSK0001	983	960	134	126
pair	sensevoice+sensevoice-no-itn	GAS0002	1140	1103	124	118
pair	sensevoice+sensevoice-no-itn	DER0001	1554	1485	204	197
pair	sensevoice+sensevoice-no-itn	MSK0004	1125	1096	136	127
pair	sensevoice+sensevoice-no-itn	GEN0001	1132	1093	124	116
pair	sensevoice+sensevoice-no-itn	GAS0005	1599	1541	186	182
pair	sensevoice+sensevoice-no-itn	MSK0007	1358	1333	153	149
pair	sensevoice+sensevoice-no-itn	MSK0005	1513	1462	186	173
pair	sensevoice+sensevoice-no-itn	MSK0011	1535	1501	189	185
pair	sensevoice+sensevoice-no-itn	MSK0008	1417	1391	174	178
pair	sensevoice+sensevoice-no-itn	MSK0010	1505	1473	151	152
pair	sensevoice+sensevoice-no-itn	MSK0009	1572	1520	204	197
pair	sensevoice+sensevoice-no-itn	MSK0003	1866	1810	203	194
pair	sensevoice+sensevoice-no-itn	MSK0006	1781	1720	229	220
pair	sensevoice+sensevoice-no-itn	MSK0012	1652	1600	157	147
pair	sensevoice+sensevoice-no-itn	MSK0013	1610	1562	163	155
pair	sensevoice+sensevoice-no-itn	MSK0018	976	940	78	73
pair	sensevoice+sensevoice-no-itn	MSK0014	1575	1529	182	174
pair	sensevoice+sensevoice-no-itn	MSK0019	1337	1298	107	98
pair	sensevoice+sensevoice-no-itn	MSK0015	1622	1576	207	205
pair	sensevoice+sensevoice-no-itn	MSK0017	1735	1681	192	188
pair	sensevoice+sensevoice-no-itn	MSK0023	1229	1181	139	133
pair	sensevoice+sensevoice-no-itn	MSK0020	1683	1636	217	209
pair	sensevoice+sensevoice-no-itn	MSK0024	1193	1162	104	102
pair	sensevoice+sensevoice-no-itn	MSK0016	2064	1999	215	203
pair	sensevoice+sensevoice-no-itn	MSK0026	1365	1338	147	146
pair	sensevoice+sensevoice-no-itn	MSK0027	1377	1331	175	168
pair	sensevoice+sensevoice-no-itn	MSK0021	1745	1691	247	235
pair	sensevoice+sensevoice-no-itn	MSK0025	1580	1511	139	134
pair	sensevoice+sensevoice-no-itn	MSK0022	2164	2091	216	210
pair	sensevoice+sensevoice-no-itn	MSK0028	1836	1785	202	195
pair	sensevoice+sensevoice-no-itn	MSK0032	1198	1154	92	80
pair	sensevoice+sensevoice-no-itn	MSK0031	1299	1247	152	148
pair	sensevoice+sensevoice-no-itn	MSK0033	1687	1621	189	168
pair	sensevoice+sensevoice-no-itn	MSK0034	1448	1417	183	176
pair	sensevoice+sensevoice-no-itn	MSK0035	1596	1549	178	176
pair	sensevoice+sensevoice-no-itn	MSK0044	1177	1132	127	119
pair	sensevoice+sensevoice-no-itn	MSK0040	1488	1446	158	149
pair	sensevoice+sensevoice-no-itn	MSK0041	1583	1543	166	164
pair	sensevoice+sensevoice-no-itn	MSK0039	1404	1367	140	133
pair	sensevoice+sensevoice-no-itn	MSK0046	1225	1188	139	137
pair	sensevoice+sensevoice-no-itn	MSK0042	1522	1471	157	143
pair	sensevoice+sensevoice-no-itn	MSK0050	1285	1257	136	130
pair	sensevoice+sensevoice-no-itn	MSK0037	1682	1620	199	191
pair	sensevoice+sensevoice-no-itn	MSK0049	1372	1333	159	148
pair	sensevoice+sensevoice-no-itn	MSK0036	1757	1714	181	176
pair	sensevoice+sensevoice-no-itn	RES0003	1261	1213	126	123
pair	sensevoice+sensevoice-no-itn	MSK0045	1394	1354	148	136
pair	sensevoice+sensevoice-no-itn	RES0002	1162	1144	336	328
pair	sensevoice+sensevoice-no-itn	MSK0029	2268	2186	287	281
pair	sensevoice+sensevoice-no-itn	MSK0043	1772	1694	168	146
pair	sensevoice+sensevoice-no-itn	MSK0038	1895	1828	191	179
pair	sensevoice+sensevoice-no-itn	RES0001	1526	1469	192	186
pair	sensevoice+sensevoice-no-itn	RES0010	1070	1018	180	173
pair	sensevoice+sensevoice-no-itn	RES0008	1171	1129	128	124
pair	sensevoice+sensevoice-no-itn	RES0006	1240	1207	161	163
pair	sensevoice+sensevoice-no-itn	RES0009	1446	1372	175	165
pair	sensevoice+sensevoice-no-itn	RES0005	1645	1578	159	156
pair	sensevoice+sensevoice-no-itn	RES0013	1400	1325	172	163
pair	sensevoice+sensevoice-no-itn	RES0014	1429	1383	187	179
pair	sensevoice+sensevoice-no-itn	RES0011	1647	1573	199	180
pair	sensevoice+sensevoice-no-itn	RES0016	1327	1287	132	130
pair	sensevoice+sensevoice-no-itn	RES0004	1723	1650	233	210
pair	sensevoice+sensevoice-no-itn	RES0019	1334	1300	155	153
pair	sensevoice+sensevoice-no-itn	RES0024	1004	969	130	128
pair	sensevoice+sensevoice-no-itn	RES0023	1099	1054	194	184
pair	sensevoice+sensevoice-no-itn	RES0015	1607	1551	160	153
pair	sensevoice+sensevoice-no-itn	RES0018	1334	1294	145	142
pair	sensevoice+sensevoice-no-itn	RES0007	1874	1811	191	183
pair	sensevoice+sensevoice-no-itn	RES0020	1413	1386	170	162
pair	sensevoice+sensevoice-no-itn	RES0021	1255	1226	166	154
pair	sensevoice+sensevoice-no-itn	RES0029	811	787	93	95
pair	sensevoice+sensevoice-no-itn	RES0012	2168	2058	273	261
pair	sensevoice+sensevoice-no-itn	RES0028	1156	1130	138	133
pair	sensevoice+sensevoice-no-itn	RES0027	1366	1323	156	150
pair	sensevoice+sensevoice-no-itn	RES0030	1184	1158	130	121
pair	sensevoice+sensevoice-no-itn	RES0025	1393	1342	190	179
pair	sensevoice+sensevoice-no-itn	RES0026	1544	1504	174	161
pair	sensevoice+sensevoice-no-itn	RES0032	1212	1169	129	125
pair	sensevoice+sensevoice-no-itn	RES0017	1751	1698	183	175
pair	sensevoice+sensevoice-no-itn	RES0035	958	944	81	79
pair	sensevoice+sensevoice-no-itn	RES0031	1343	1297	133	136
pair	sensevoice+sensevoice-no-itn	RES0022	1999	1927	230	216
pair	sensevoice+sensevoice-no-itn	RES0042	1264	1222	201	184
pair	sensevoice+sensevoice-no-itn	RES0033	1372	1306	123	123
pair	sensevoice+sensevoice-no-itn	RES0037	1453	1413	175	164
pair	sensevoice+sensevoice-no-itn	RES0036	1423	1368	142	135
pair	sensevoice+sensevoice-no-itn	RES0043	1503	1451	238	226
pair	sensevoice+sensevoice-no-itn	RES0045	1204	1158	123	106
pair	sensevoice+sensevoice-no-itn	RES0038	1554	1504	167	150
pair	sensevoice+sensevoice-no-itn	RES0034	1685	1627	188	187
pair	sensevoice+sensevoice-no-itn	RES0050	1109	1084	114	110
pair	sensevoice+sensevoice-no-itn	RES0051	997	970	142	135
pair	sensevoice+sensevoice-no-itn	RES0052	828	809	142	135
pair	sensevoice+sensevoice-no-itn	RES0039	1672	1635	195	180
pair	sensevoice+sensevoice-no-itn	RES0046	1588	1532	187	167
pair	sensevoice+sensevoice-no-itn	RES0048	1809	1726	192	180
pair	sensevoice+sensevoice-no-itn	RES0044	1859	1776	201	174
pair	sensevoice+sensevoice-no-itn	RES0056	1174	1140	203	193
pair	sensevoice+sensevoice-no-itn	RES0057	1245	1194	243	237
pair	sensevoice+sensevoice-no-itn	RES0049	1622	1555	193	183
pair	sensevoice+sensevoice-no-itn	RES0047	1628	1575	207	187
pair	sensevoice+sensevoice-no-itn	RES0055	1375	1328	277	272
pair	sensevoice+sensevoice-no-itn	RES0059	1358	1327	205	198
pair	sensevoice+sensevoice-no-itn	RES0058	1514	1462	263	254
pair	sensevoice+sensevoice-no-itn	RES0064	1078	1046	143	140
pair	sensevoice+sensevoice-no-itn	RES0065	1089	1064	156	151
pair	sensevoice+sensevoice-no-itn	RES0067	946	912	120	114
pair	sensevoice+sensevoice-no-itn	RES0066	1192	1160	161	150
pair	sensevoice+sensevoice-no-itn	RES0063	1439	1384	213	201
pair	sensevoice+sensevoice-no-itn	RES0054	2491	2446	790	744
